Project,Cabinets,Parts,File-1,File-2,Length,Width,Grain,Qty,Material,thickness,Edge_L-1,Edge_L2,Edge_w-1,Edge_w-2
Q141_UE,Dresser cab,Top,00072652.cix,,565,173.5,0,1,ply18,17,5_white,,,
Q141_UE,Dresser cab,Bottom,00072653.cix,00072654.cix,565,173.5,0,1,ply18,17,5_white,,,
Q141_UE,Dresser cab,Left Side,00072655.cix,,1399,194,0,1,ply18,17,5_white,5_Dado,5_white,5_white
Q141_UE,Dresser cab,Right Side,00072656.cix,,1399,194,0,1,Grey_SF,18,5_white,5_Dado,5_white,5_white
Q141_UE,Dresser cab,Back,00072657.cix,,1400,585,0,1,ply_7,6,,,,
Q141_UE,Dresser cab,Mobile Shelve,00072658.cix,,565,163.5,0,3,ply18,17,5_white,,,
Q141_UE,Dresser cab,Door-std (single) [1]_1,00072659.cix,,1394,594,0,1,Miror,6,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,Dresser cab,Door-std (single) [1]_2,00072660.cix,,1394,594,0,1,ply18,17,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIBR_Filler,Door-std (single) [1]_11,00072661.cix,,695,87,0,2,Grey_SF,18,,2_Colour,2_Colour,2_Colour
Q141_UE,IIBR_Filler,Door-std (single) [1]_21,00072662.cix,,1984,87,0,2,Grey_SF,18,,2_Colour,2_Colour,2_Colour
Q141_UE,IIBR_Loft,Top2,00072663.cix,,1762,74,0,1,L_F,19,0.5 mm door colour,5_white,,
Q141_UE,IIBR_Loft,Bottom2,00072664.cix,,1762,74,0,1,L_F,19,0.5 mm door colour,5_white,,
Q141_UE,IIBR_Loft,Left Side2,00072665.cix,,699,74,0,1,L_F,19,0.5 mm door colour,5_white,0.5 White,0.5 White
Q141_UE,IIBR_Loft,Right Side2,00072666.cix,,699,74,0,1,L_F,19,0.5 mm door colour,5_white,0.5 White,0.5 White
Q141_UE,IIBR_Loft,Vertical Division [1]2,00072667.cix,00072668.cix,662,74.5,0,1,L_F,19,0.5 mm door colour,,,
Q141_UE,IIBR_Loft,Door-std (single) [1]2,00072669.cix,,644.5,594.3,0,1,Wh_SF,18,2mm door,2mm door,2mm door,2mm door
Q141_UE,IIBR_Loft,Door 1 (single) [1]2,00072670.cix,,46.5,1795,0,1,Wh_SF,18,2mm door,2mm door,,2mm door
Q141_UE,IIBR_Loft,Door-std (double) [1]_12,00072671.cix,,644.5,594.3,0,1,Wh_SF,18,2mm door,2mm door,2mm door,2mm door
Q141_UE,IIBR_Loft,Door-std (double) [1]_22,00072672.cix,,644.5,594.3,0,1,Grey_SF,18,2mm door,2mm door,2mm door,2mm door
Q141_UE,IIBR_WR,Top3,00072673.cix,,1959,549,0,1,ply18,17,5_Wenge,5_Dado,5_white,5_white
Q141_UE,IIBR_WR,Bottom3,00072674.cix,,1766,528,0,1,ply18,17,5_Wenge,5_Dado,,
Q141_UE,IIBR_WR,Left Side3,00072675.cix,,2082.5,549,0,1,ply18,17,5_Wenge,5_Dado,,5_white
Q141_UE,IIBR_WR,Right Side3,00072676.cix,,2082.5,549,0,1,ply18,17,5_Wenge,5_Dado,,5_white
Q141_UE,IIBR_WR,Back_13,00072677.cix,,1983,1196.6,0,1,ply_7,6,,,,
Q141_UE,IIBR_WR,Back_23,00072678.cix,,1983,589.4,0,1,ply_7,6,,,,
Q141_UE,IIBR_WR,Mobile Shelve3,00072679.cix,,573.3,498.5,0,4,ply18,17,5_white,,,
Q141_UE,IIBR_WR,Mobile Shelve3,00072680.cix,,577.8,498.5,0,2,ply18,17,5_white,,,
Q141_UE,IIBR_WR,Shelve 5raw [1]3,00072681.cix,,1174.7,498.5,0,1,ply18,17,5_white,,,
Q141_UE,IIBR_WR,Vertical Division [1]3,00072682.cix,00072683.cix,1956,528.5,0,1,ply18,17,5_Wenge,,,
Q141_UE,IIBR_WR,Upright 4raw [1]3,00072684.cix,00072685.cix,969.5,498.5,0,1,ply18,17,5_Wenge,,,
Q141_UE,IIBR_WR,Upright 4raw [2]3,00072686.cix,,150,498.5,0,1,ply18,17,5_Wenge,,,
Q141_UE,IIBR_WR,Upright 4raw [3]3,00072687.cix,,150,498.5,0,1,ply18,17,5_Wenge,,,
Q141_UE,IIBR_WR,Door-std (single) [1]3,00072688.cix,,1984,594.3,0,1,Grey_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIBR_WR,Door 1/bin/1.5-3 (double) [2]_13,00072689.cix,,1984,594.3,0,1,Grey_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIBR_WR,Door 1/bin/1.5-3 (double) [2]_23,00072690.cix,,1984,594.3,0,1,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIBR_WR,Dra_slide_403,00072691.cix,,143,554.8,0,2,ply18,17,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIBR_WR,Left Side Dra_slide_403,00072692.cix,,442,89.5,0,2,ply18,17,5_white,,,
Q141_UE,IIBR_WR,Right Side Dra_slide_403,00072693.cix,,442,89.5,0,2,ply18,17,5_white,,,
Q141_UE,IIBR_WR,Bottom Dra_slide_403,00072694.cix,,522.4,445,0,2,ply_7,6,,,,
Q141_UE,IIBR_WR,Back Dra_slide_403,00072695.cix,,502.4,89.5,0,2,ply18,17,5_white,,,
Q141_UE,IIBR_WR,Counter-Frontage Dra_slide_403,00072696.cix,,536.4,89.5,0,2,ply18,17,5_white,,,
Q141_UE,IIBR_WR,Plinth 1 [1]3,00072697.cix,,1966,110,0,1,Grey_SF,18,,,,
Q141_UE,IIIBR_filler,Door-std (single) [1]_14,00072698.cix,,745,107,0,1,Grey_SF,18,,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_filler,Door-std (single) [1]_24,00072699.cix,,1984,107,0,1,Grey_SF,18,,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_filler[1],Door-std (single) [1]5,00072700.cix,,744,67,0,1,Grey_SF,18,,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_Loft-1,Top6,00072701.cix,,1762,74,0,1,L_F,19,0.5 mm door colour,5_white,,
Q141_UE,IIIBR_Loft-1,Bottom6,00072702.cix,,1762,74,0,1,L_F,19,0.5 mm door colour,5_white,,
Q141_UE,IIIBR_Loft-1,Left Side6,00072703.cix,,749,74,0,1,L_F,19,0.5 mm door colour,5_white,0.5 White,0.5 White
Q141_UE,IIIBR_Loft-1,Right Side6,00072704.cix,,749,74,0,1,L_F,19,0.5 mm door colour,5_white,0.5 White,0.5 White
Q141_UE,IIIBR_Loft-1,Vertical Division [1]6,00072705.cix,,712,74.5,0,1,L_F,19,0.5 mm door colour,,,
Q141_UE,IIIBR_Loft-1,Door-std6,00072706.cix,,694.5,594.3,0,2,Grey_SF,18,2mm door,2mm door,2mm door,2mm door
Q141_UE,IIIBR_Loft-1,Door 1 (single) [1]6,00072707.cix,,46.5,1795,0,1,Grey_SF,18,2mm door,2mm door,,2mm door
Q141_UE,IIIBR_Loft-1,Door-std (double) [1]_26,00072708.cix,,694.5,594.3,0,1,Grey_SF,18,2mm door,2mm door,2mm door,2mm door
Q141_UE,IIIBR_Loft-2,Top7,00072709.cix,,1162,74,0,1,L_F,19,5_Wenge,5_Dado,,
Q141_UE,IIIBR_Loft-2,Bottom7,00072710.cix,,1299,549,0,1,Grey_SF,18,5_Wenge,5_Dado,5_white,5_white
Q141_UE,IIIBR_Loft-2,Left Side7,00072711.cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
Q141_UE,IIIBR_Loft-2,Right Side7,00072712.cix,,731.5,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,
Q141_UE,IIIBR_Loft-2,Door 1/bin/1.5-3 (single) [2]7,00072713.cix,,44.5,1194,0,1,Grey_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_Loft-2,Door-std (double) [1]_17,00072714.cix,,694.5,594,0,1,Grey_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_Loft-2,Door-std (double) [1]_27,00072715.cix,,694.5,594,0,1,Grey_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_WR,Top8,00072716.cix,00072717.cix,1881.5,533.5,0,1,ply18,17,5_white,,,5_white
Q141_UE,IIIBR_WR,Bottom8,00072718.cix,00072719.cix,1765,533.5,0,1,ply18,17,5_white,,,
Q141_UE,IIIBR_WR,Left Side8,00072720.cix,00072721.cix,2082.5,533.5,0,1,ply18,17,5_white,,,5_white
Q141_UE,IIIBR_WR,Right Side8,00072722.cix,,2099,549,0,1,Grey_SF,18,5_white,5_Dado,5_white,5_white
Q141_UE,IIIBR_WR,Back_18,00072723.cix,,1990,1200,0,1,ply_7,6,,,,
Q141_UE,IIIBR_WR,Back_28,00072724.cix,,1990,592,0,1,ply_7,6,,,,
Q141_UE,IIIBR_WR,Mobile Shelve8,00072725.cix,,572.3,503.5,0,4,ply18,17,5_white,,,
Q141_UE,IIIBR_WR,Mobile Shelve8,00072726.cix,,577.8,503.5,0,2,ply18,17,5_white,,,
Q141_UE,IIIBR_WR,Shelve 5raw [1]8,00072727.cix,,1174.7,503.5,0,1,ply18,17,5_white,,,
Q141_UE,IIIBR_WR,Vertical Division [1]8,00072728.cix,00072729.cix,1956,533.5,0,1,ply18,17,5_white,,,
Q141_UE,IIIBR_WR,Vertical Division [2]8,00072730.cix,00072731.cix,969.5,503.5,0,1,ply18,17,5_white,,,
Q141_UE,IIIBR_WR,Upright 4raw [1]8,00072732.cix,,150,503.5,0,1,ply18,17,5_white,,,
Q141_UE,IIIBR_WR,Upright 4raw [2]8,00072733.cix,00072734.cix,150,503.5,0,1,ply18,17,5_white,,,
Q141_UE,IIIBR_WR,Door-std (single) [1] Door 1/bin/1.5-3 (double) [2]_28,00072735.cix,,1984,594.3,0,2,Wh_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_WR,Door 1/bin/1.5-3 (double) [2]_18,00072736.cix,,1984,594.3,0,1,Grey_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_WR,Dra_slide_408,00072737.cix,,143,554.8,0,2,ply18,17,2_Colour,2_Colour,2_Colour,2_Colour
Q141_UE,IIIBR_WR,Left Side Dra_slide_408,00072738.cix,,447,89,0,2,ply18,17,5_white,5_Dado,,
Q141_UE,IIIBR_WR,Right Side Dra_slide_408,00072739.cix,,447,89,0,2,ply18,17,5_white,5_Dado,,
Q141_UE,IIIBR_WR,Bottom Dra_slide_408,00072740.cix,,522.4,450,0,2,ply_7,6,,,,
Q141_UE,IIIBR_WR,Back Dra_slide_408,00072741.cix,,502.4,89,0,2,ply18,17,5_white,5_Dado,,
Q141_UE,IIIBR_WR,Counter-Frontage Dra_slide_408,00072742.cix,,536.4,89,0,2,ply18,17,5_white,5_Dado,,
Q141_UE,IIIBR_WR,Plinth 1 [1]8,00072743.cix,,1883,110,0,1,Grey_SF,18,,,,
Q141_UE,Kit_1Dr_(FL)[1],Top9,00072744.cix,00072745.cix,442.5,510.5,0,1,ply18,17,5_white,,5_white,
Q141_UE,Kit_1Dr_(FL)[1],Bottom9,00072746.cix,00072747.cix,442.5,510.5,0,1,ply18,17,5_white,,5_white,
Q141_UE,Kit_1Dr_(FL)[1],Left Side9,00072748.cix,,674,591,0,1,ply18,17,5_white,5_Dado,5_white,5_white
Q141_UE,Kit_1Dr_(FL)[1],Right Side9,00072749.cix,00072750.cix,581,510.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_1Dr_(FL)[1],Back9,00072751.cix,,615,393,0,1,ply_7,6,,,,
Q141_UE,Kit_1Dr_(FL)[1],Mobile Shelve [1]9,00072752.cix,,365,480.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_1Dr_(FL)[1],Door-std (single) [1]9,00072753.cix,,636,394,0,1,Grey_SF,18,2_Colour,2_Colour,G_Profile,2_Colour
Q141_UE,Kit_1Dr_(FL)[1],Upper Strip 1 [1]9,00072754.cix,,443,60,0,1,L_F,19,,,,
Q141_UE,Kit_2Dr_(FL),Top10,00072755.cix,,765,525.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_2Dr_(FL),Bottom10,00072756.cix,,765,525.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_2Dr_(FL),Left Side10,00072757.cix,,674,591,0,1,Grey_SF,18,5_white,5_Dado-60,5_white,5_white
Q141_UE,Kit_2Dr_(FL),Right Side10,00072758.cix,,614,546,0,1,ply18,17,5_white,5_Dado,5_white,5_white
Q141_UE,Kit_2Dr_(FL),Back10,00072759.cix,,615,785,0,1,ply_7,6,,,,
Q141_UE,Kit_2Dr_(FL),Mobile Shelve [1]10,00072760.cix,,764,495.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_2Dr_(FL),Door-std (double) [1]_110,00072761.cix,,636,394,0,1,Grey_SF,18,2_Colour,2_Colour,G_Profile,2_Colour
Q141_UE,Kit_2Dr_(FL),Door-std (double) [1]_210,00072762.cix,,636,394,0,1,Grey_SF,18,2_Colour,2_Colour,G_Profile,2_Colour
Q141_UE,Kit_2Dr_(FR),Top11,00072763.cix,00072764.cix,1730,525.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_2Dr_(FR),Bottom11,00072765.cix,00072766.cix,1730,525.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_2Dr_(FR),Left Side11,00072767.cix,,600,546,0,1,ply18,17,5_white,5_Dado,5_white,5_white
Q141_UE,Kit_2Dr_(FR),Right Side11,00072768.cix,,660,591,0,1,Grey_SF,18,5_white,5_Dado-60,5_white,5_white
Q141_UE,Kit_2Dr_(FR),Back11,00072769.cix,,601,1750,0,1,ply_7,6,,,,
Q141_UE,Kit_2Dr_(FR),Mobile Shelve [1]11,00072770.cix,,561.7,495.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_2Dr_(FR),Mobile Shelve [2]11,00072771.cix,,1149.3,495.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_2Dr_(FR),Vertical Division [1]11,00072772.cix,00072773.cix,567,525.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_2Dr_(FR),Door-std11,00072774.cix,,622,582.7,0,2,Grey_SF,18,2_Colour,2_Colour,G_Profile,2_Colour
Q141_UE,Kit_2Dr_(FR),Door-std (double) [1]_211,00072775.cix,,622,582.7,0,1,Grey_SF,18,2_Colour,2_Colour,G_Profile,2_Colour
Q141_UE,Kit_2Dr_(FR),Upper Strip 1 [1]11,00072776.cix,,1748,60,0,1,L_F,19,,,,
Q141_UE,Kit_base_filler,Filler12,00072777.cix,,669,66,0,3,Grey_SF,18,2_Colour,,2_Colour,2_Colour
Q141_UE,Kit_Cor_B(R),Top13,00072778.cix,00072779.cix,1036,515.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_Cor_B(R),Bottom13,00072780.cix,00072781.cix,1036,515.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_Cor_B(R),Left Side13,00072782.cix,,614,531,0,1,ply18,17,5_white,5_Dado,5_white,5_white
Q141_UE,Kit_Cor_B(R),Right Side13,00072783.cix,,614,531,0,1,ply18,17,5_white,5_Dado,5_white,5_white
Q141_UE,Kit_Cor_B(R),Back13,00072784.cix,,615,1056,0,1,ply_7,6,,,,
Q141_UE,Kit_Cor_B(R),Fixed Shelve [1]13,00072785.cix,,1036,458.5,0,1,ply18,17,5_white,,,
Q141_UE,Kit_Cor_B(R),Vertical Division [1]13,00072786.cix,,581,56,0,1,ply18,17,5_white,5_white,,
Q141_UE,Kit_Cor_B(R),Double-Back 1 [1]13,00072787.cix,,581,576,0,1,ply18,17,,,,
Q141_UE,Kit_Cor_B(R),Door-std (single) [2]13,00072788.cix,,636,463,0,1,Grey_SF,18,2_Colour,2_Colour,G_Profile,2_Colour
Q141_UE,Kit_Cor_B(R),Filler13,00072789.cix,,669,72,0,1,Grey_SF,18,2_Colour,2_Colour,2_Colour,2_Colour
