I145_UE,Kids_WR,Counter-Frontage Dra_slide_50 [2]_110,00080605.cix,,549.1,142.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Counter-Frontage Dra_slide_50 [2]_210,00080606.cix,,549.1,126.5,0,1,ply18,17,5_white,,,
I145_UE,Kids_WR,Counter-Frontage Dra_slide_4010,00080607.cix,,531.6,89,0,2,ply18,17,5_white,,,
I145_UE,Kids_WR,Plinth 1 [1]10,00080608.cix,,1263,110,0,1,105_sf_18,18,,,,
I145_UE,Kit_Base_1Dr,Top11,00080609.cix,,566,510.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Base_1Dr,Bottom11,00080610.cix,,566,510.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Base_1Dr,Left Side11,00080611.cix,,674,591,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_Base_1Dr,Right Side11,00080612.cix,,614,531,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_Base_1Dr,Back11,00080613.cix,,615,586,0,1,ply_7,6,,,,
I145_UE,Kit_Base_1Dr,Mobile Shelve [1]11,00080614.cix,,565,480.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Base_1Dr,Door-std (single) [1]11,00080615.cix,,669,594,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Base_1Dr,Upper Strip 1 [1]11,00080616.cix,,584,60,0,1,L_F,19,,,,
I145_UE,Kit_Base_3,Top12,00080617.cix,00080618.cix,1126,510,0,1,ply18,17,5_white,5_Dado,,
I145_UE,Kit_Base_3,Bottom12,00080619.cix,00080620.cix,1126,510,0,1,ply18,17,5_white,5_Dado,,
I145_UE,Kit_Base_3,Left Side12,00080621.cix,,614,531,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_Base_3,Right Side12,00080622.cix,,614,531,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_Base_3,Back12,00080623.cix,,615,1146,0,1,ply_7,6,,,,
I145_UE,Kit_Base_3,Mobile Shelve12,00080624.cix,,553.5,480.5,0,2,ply18,17,5_white,,,
I145_UE,Kit_Base_3,Upright 4raw [1]12,00080625.cix,,581,480.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_Base_3,Door-std (double) [1]_112,00080626.cix,,669,574,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Base_3,Door-std (double) [1]_212,00080627.cix,,669,574,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_Base_3,Upper Strip 1 [1]12,00080628.cix,,1232,60,0,1,L_F,19,,,,
I145_UE,Kit_base_Acc_Dr,Top13,00080629.cix,00080630.cix,1166,510.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_base_Acc_Dr,Bottom13,00080631.cix,00080632.cix,1166,510.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_base_Acc_Dr,Left Side13,00080633.cix,,614,531,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_base_Acc_Dr,Right Side13,00080634.cix,,674,591,0,1,ply18,17,5_white,5_Dado,5_white,5_white
I145_UE,Kit_base_Acc_Dr,Back13,00080635.cix,,615,1186,0,1,ply_7,6,,,,
I145_UE,Kit_base_Acc_Dr,Mobile Shelve [1]13,00080636.cix,,413,480.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_base_Acc_Dr,Vertical Division [1]13,00080637.cix,00080638.cix,581,510.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_base_Acc_Dr,Vertical Division [2]13,00080639.cix,00080640.cix,581,510.5,0,1,ply18,17,5_white,,,
I145_UE,Kit_base_Acc_Dr,Door-std (single) [1]13,00080641.cix,,669,434,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_base_Acc_Dr,Draw_acc [1]_113,00080642.cix,,176,584,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_base_Acc_Dr,Draw_acc [1]_213,00080643.cix,,165,584,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_base_Acc_Dr,Draw_acc [1]_313,00080644.cix,,316,584,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_base_Acc_Dr,Draw_acc [4]13,00080645.cix,,669,166,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_base_Acc_Dr,Upper Strip 1 [1]13,00080646.cix,,1184,60,0,1,L_F,19,,,,
I145_UE,Kit_base_filler,Filler14,00080647.cix,,669,66,0,2,21023_HGL_18,18,2_Colour,,2_Colour,2_Colour
I145_UE,Kit_cor_base,Top15,00080648.cix,00080649.cix,1096,531,0,1,ply18,17,5_Colour,5_Dado,,
I145_UE,Kit_cor_base,Bottom15,00080650.cix,00080651.cix,1096,531,0,1,ply18,17,5_Colour,5_Dado,,
I145_UE,Kit_cor_base,Left Side15,00080652.cix,,604,531,0,1,ply18,17,5_Colour,5_Dado,5_white,5_white
I145_UE,Kit_cor_base,Right Side15,00080653.cix,,604,531,0,1,ply18,17,5_Colour,5_Dado,5_white,5_white
I145_UE,Kit_cor_base,Back15,00080654.cix,,591,1116,0,1,ply_7,6,,,,
I145_UE,Kit_cor_base,Vertical Division [1]15,00080655.cix,,571,56,0,1,ply18,17,5_white,5_white,,
I145_UE,Kit_cor_base,Double-Back 1 [1]15,00080656.cix,,571,570,0,1,ply18,17,,,,
I145_UE,Kit_cor_base,Door-std (single) [1]15,00080657.cix,,669,528.5,0,1,21023_HGL_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I145_UE,Kit_cor_base,Door-std (single) [2]15,00080658.cix,,669,117.5,0,1,21023_HGL_18,18,2_Colour,,2_Colour,2_Colour
I145_UE,Kit_cor_base,Upper Strip 1 [1]15,00080659.cix,,1946,70,0,1,L_F,19,,,,
I145_UE,Kit_Cylinder_base[1],Top16,00080660.cix,,366,79,0,1,ply18,17,5_Wenge,5_Dado,,
