Project,Cabinet,Part,File-1,File-2,Length,Width,Grain,Qty,Material,Thickness,Edge-L-1,Edge-L-2,Edge-W-1,Edge-W-2
I084_UE,WR_2Dr(RW)(div),Bottom27,00017108cix,,1181.5,527,0,1,ply18,18,5_Colour,5_Dado,5_white,
I084_UE,WR_2Dr(RW)(div),Left Side27,00017109cix,,2099,549,1,1,walnut_sf_18,18,5_Colour,5_Dado,5_white,5_white
I084_UE,WR_2Dr(RW)(div),Right Side27,00017110cix,,1954,549,0,1,ply18,18,5_Colour,5_Dado,,
I084_UE,WR_2Dr(RW)(div),Back27,00017111cix,,1982,1119,0,1,ply_7,7,,,,
I084_UE,WR_2Dr(RW)(div),Mobile Shelve [1]27,00017112cix,,1099,477.5,0,1,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Mobile Shelve27,00017113cix,,540.5,477.5,0,2,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Shelve 5raw [1]27,00017114cix,,1099,477.5,0,1,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Upright 4raw [1]27,00017115cix,,139.7,477.5,0,1,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Upright 4raw [2]27,00017116cix,,139.7,477.5,0,1,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Upright 4raw [3]27,00017117cix,00017118cix,139.7,477.5,0,1,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Upright 4raw [4]27,00017119cix,,1036,477.5,0,1,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Door-std (double) [1]_127,00017120cix,,1984,561.5,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,WR_2Dr(RW)(div),Door-std (double) [1]_227,00017121cix,,1984,561.5,1,1,walnut_sf_18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,WR_2Dr(RW)(div),Drawer 627,00017122cix,,132.7,515.5,0,2,ply18,18,2_Colour,2_Colour,2_Colour,2_Colour
I084_UE,WR_2Dr(RW)(div),Left Side Drawer 627,00017123cix,,419,78.7,0,2,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Right Side Drawer 627,00017124cix,,419,78.7,0,2,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Bottom Drawer 627,00017125cix,,477.1,417,0,2,ply_7,7,,,,
I084_UE,WR_2Dr(RW)(div),Back Drawer 627,00017126cix,,461.1,78.7,0,2,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Counter-Frontage Drawer 627,00017127cix,,497.1,78.7,0,2,ply18,18,5_white,,,
I084_UE,WR_2Dr(RW)(div),Plinth 1 [1]27,00017128cix,,1182,110,1,1,walnut_sf_18,18,,,,
I084_UE,WR_Filler,Door-std (single) [1]_128,00017129cix,,524,67,1,2,walnut_sf_18,18,,2_Colour,2_Colour,2_Colour
I084_UE,WR_Filler,Door-std (single) [1]_228,00017130cix,,1984,67,1,2,walnut_sf_18,18,,2_Colour,2_Colour,2_Colour
I084_UE,WR_Filler_Pl_loft[1],Door-std (single) [1]_129,00017131cix,,744,67,1,1,walnut_sf_18,18,,2_Colour,2_Colour,2_Colour
I084_UE,WR_Filler_Pl_loft[1],Door-std (single) [1]_229,00017132cix,,1984,67,1,1,walnut_sf_18,18,,2_Colour,2_Colour,2_Colour
B134_UE,Cor_base(Left),Top,00017344cix,,1094,524.5,0,1,ply18,18,5_white,,,
B134_UE,Cor_base(Left),Bottom,00017345cix,,1094,524.5,0,1,ply18,18,5_white,,,
B134_UE,Cor_base(Left),Left Side,00017346cix,,614,524.5,0,1,ply18,18,5_white,,5_white,5_white
B134_UE,Cor_base(Left),Right Side,00017347cix,,614,524.5,0,1,ply18,18,5_white,,5_white,5_white
B134_UE,Cor_base(Left),Back,00017348cix,,615,1130,0,1,ply_7,7,,,,
B134_UE,Cor_base(Left),Fixed Shelve [1],00017349cix,,1094,468,0,1,ply18,18,,,,
B134_UE,Cor_base(Left),Vertical Division [1],00017350cix,,579,56.5,0,1,ply18,18,5_white,,,
B134_UE,Cor_base(Left),Double-Back 1 [1],00017351cix,,579,570,0,1,ply18,18,,,,
B134_UE,Cor_base(Left),Door-std (single) [1],00017352cix,,669,527,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Cor_base(Left),Door-std (single) [2],00017353cix,,669,142,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Cor_base(Left),Upper Strip 1 [1],00017354cix,,694,60,0,1,L_F,19,,,,
B134_UE,II_BR_Loft _filler,Door 1/bin/1.5-3 (single) [1]1,00017355cix,,734,246,1,2,wenge_18_ply,18,,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Loft-1,Top2,00017356cix,,2132,74,0,1,L_F,19,5_Wenge,5_Dado,,
B134_UE,IIBR_Loft-1,Bottom2,00017357cix,,2419,549,1,1,Wenge_25,25,5_Wenge,5_Dado,5_white,5_white
B134_UE,IIBR_Loft-1,Left Side2,00017358cix,,714.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
B134_UE,IIBR_Loft-1,Right Side2,00017359cix,,714.5,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,
B134_UE,IIBR_Loft-1,Vertical Division [1]2,00017360cix,00017361cix,696,74.5,0,1,L_F,19,5_Wenge,,,
B134_UE,IIBR_Loft-1,Door 1/bin/1.5-3 (single) [2]2,00017362cix,,44.5,2164,0,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Loft-1,Door-std (double) [1 2]_12,00017363cix,,684.5,536.8,1,2,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Loft-1,Door-std (double) [1 2]_22,00017364cix,,684.5,536.8,1,2,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Loft-2,Top3,00017365cix,,592,74,0,1,L_F,19,5_Wenge,5_Dado,,
B134_UE,IIBR_Loft-2,Bottom3,00017366cix,,879,549,1,1,Wenge_25,25,5_Wenge,5_Dado,5_white,5_white
B134_UE,IIBR_Loft-2,Left Side3,00017367cix,,714.5,74,0,1,L_F,19,5_Wenge,5_Dado,5_white,
B134_UE,IIBR_Loft-2,Right Side3,00017368cix,,714.5,74,0,1,L_F,19,5_Wenge,5_Wenge,5_white,
B134_UE,IIBR_Loft-2,Door-std (single) [1]3,00017369cix,,684.5,624,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Loft-2,Door 1/bin/1.5-3 (single) [2]3,00017370cix,,44.5,624,0,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Study,Top4,00017371cix,,1196,565.5,1,1,Wenge_25,25,2_Colour,5_Dado,2_Colour,2_Colour
B134_UE,IIBR_Study,Bottom4,00017372cix,,381.5,524,0,1,ply18,18,5_Colour,5_Dado,5_white,
B134_UE,IIBR_Study,Left Side4,00017373cix,,724.5,524,1,1,wenge_18_ply,18,5_Colour,5_Dado,,5_white
B134_UE,IIBR_Study,Right Side4,00017374cix,,597,524,0,1,ply18,18,5_Colour,5_Dado,,
B134_UE,IIBR_Study,Back4,00017375cix,,617,384,0,1,ply_7,7,,,,
B134_UE,IIBR_Study,Door-std (single) [1]4,00017376cix,,409.5,394,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Study,Dra_slide_40 [1]4,00017377cix,,194.5,394,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Study,Left Side Dra_slide_40 [1]4,00017378cix,,470,139.5,0,1,ply18,18,5_white,,,
B134_UE,IIBR_Study,Right Side Dra_slide_40 [1]4,00017379cix,,470,139.5,0,1,ply18,18,5_white,,,
B134_UE,IIBR_Study,Bottom Dra_slide_40 [1]4,00017380cix,,468,318.6,0,1,ply_7,7,,,,
B134_UE,IIBR_Study,Back Dra_slide_40 [1]4,00017381cix,,302.6,139.5,0,1,ply18,18,5_white,,,
B134_UE,IIBR_Study,Counter-Frontage Dra_slide_40 [1]4,00017382cix,,338.6,139.5,0,1,ply18,18,5_white,,,
B134_UE,IIBR_Study,Plinth 1 [1]4,00017383cix,,382,110,1,1,wenge_18_ply,18,,,,
B134_UE,IIBR_Study_Leftleg,Left Side5,00017384cix,,724.5,524.5,1,1,Wenge_BSL,18,5_Colour,,,5_white
B134_UE,IIBR_Study_walll,Top6,00017385cix,,1164,282.5,0,1,ply18,18,5_white,,,
B134_UE,IIBR_Study_walll,Bottom6,00017386cix,,1164,282.5,0,1,ply18,18,5_white,,,
B134_UE,IIBR_Study_walll,Left Side6,00017387cix,,749,299,1,1,wenge_18_ply,18,5_white,5_Dado,5_white,5_white
B134_UE,IIBR_Study_walll,Right Side6,00017388cix,,749,299,0,1,ply18,18,5_white,5_Dado,5_white,5_white
B134_UE,IIBR_Study_walll,Back6,00017389cix,,750,1184,0,1,ply_7,7,,,,
B134_UE,IIBR_Study_walll,Mobile Shelve6,00017390cix,,572,252.5,0,2,ply18,18,5_white,,,
B134_UE,IIBR_Study_walll,Vertical Division [1]6,00017391cix,,714,282.5,0,1,ply18,18,5_white,,,
B134_UE,IIBR_Study_walll,Door-std (single) [1 2]_16,00017392cix,,618,468.5,0,2,Glass_frosted,4,,,,
B134_UE,IIBR_Study_walll,Door-std (single) [1]_26,00017393cix,,744,594.5,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,IIBR_Study_walll,Door-std (single) [2]_26,00017394cix,,744,594.5,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_2Dr_(FL),Top7,00017395cix,,964,509.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_2Dr_(FL),Bottom7,00017396cix,,964,509.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_2Dr_(FL),Left Side7,00017397cix,,674,591,0,1,ply18,18,5_white,5_Dado,5_white,5_white
B134_UE,Kit_2Dr_(FL),Right Side7,00017398cix,,614,509.5,0,1,ply18,18,5_white,,5_white,5_white
B134_UE,Kit_2Dr_(FL),Back7,00017399cix,,615,992,0,1,ply_7,7,,,,
B134_UE,Kit_2Dr_(FL),Mobile Shelve [1]7,00017400cix,,963,479.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_2Dr_(FL),Door-std (double) [1]_17,00017401cix,,669,494,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_2Dr_(FL),Door-std (double) [1]_27,00017402cix,,669,494,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_2Dr_(FL),Upper Strip 1 [1]7,00017403cix,,1052,60,0,1,ply18,18,,,,
B134_UE,Kit_base_filler,Filler8,00017404cix,,669,66,1,3,wenge_18_ply,18,2_Colour,,2_Colour,2_Colour
B134_UE,Kit_corner(2Dr)W,Top9,00017405cix,,1114,292.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_corner(2Dr)W,Bottom9,00017406cix,,1131.5,292.5,0,1,ply18,18,5_white,,,5_white
B134_UE,Kit_corner(2Dr)W,Left Side9,00017407cix,,681.5,292.5,0,1,ply18,18,5_white,,5_white,
B134_UE,Kit_corner(2Dr)W,Right Side9,00017408cix,,749,292.5,0,1,ply18,18,5_white,,5_white,5_white
B134_UE,Kit_corner(2Dr)W,Back9,00017409cix,,700,1150,0,1,ply_7,7,,,,
B134_UE,Kit_corner(2Dr)W,Mobile Shelve [1]9,00017410cix,,1114,243,0,1,ply18,18,,,,
B134_UE,Kit_corner(2Dr)W,Vertical Division [1]9,00017411cix,,664,49.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_corner(2Dr)W,Double-Back 1 [1]9,00017412cix,,664,323,0,1,ply18,18,,,,
B134_UE,Kit_corner(2Dr)W,Door-std (single) [2]9,00017413cix,,694,70,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_corner(2Dr)W,Door-std (double) [1]_19,00017414cix,,694,394,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_corner(2Dr)W,Door-std (double) [1]_29,00017415cix,,694,394,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_corner(2Dr)W,Plinth 1 [1]9,00017416cix,,1132,50,1,1,wenge_18_ply,18,,,,
B134_UE,Kit_PO_Dwr_Cyl,Top10,00017417cix,,1714,524.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_PO_Dwr_Cyl,Bottom_110,00017418cix,,728,524.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_PO_Dwr_Cyl,Bottom_210,00017419cix,,373,524.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_PO_Dwr_Cyl,Left Side10,00017420cix,,615,524.5,0,1,ply18,18,5_white,,5_white,5_white
B134_UE,Kit_PO_Dwr_Cyl,Right Side10,00017421cix,,615,524.5,0,1,ply18,18,5_white,,5_white,5_white
B134_UE,Kit_PO_Dwr_Cyl,Back10,00017422cix,,616,1750,0,1,ply_7,7,,,,
B134_UE,Kit_PO_Dwr_Cyl,Mobile Shelve10,00017423cix,,577,474.5,0,2,ply18,18,5_white,,,
B134_UE,Kit_PO_Dwr_Cyl,Vertical Division [1]10,00017424cix,,598,524.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_PO_Dwr_Cyl,Vertical Division [2]10,00017425cix,,580,524.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_PO_Dwr_Cyl,Vertical Division [3]10,00017426cix,,598,524.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_PO_Dwr_Cyl,Door-std (single) [1]10,00017427cix,,670,394,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_PO_Dwr_Cyl,Door-std (single) [2]10,00017428cix,,670,589,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_PO_Dwr_Cyl,Draw_acc [1]10,00017429cix,,670,167.5,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_110,00017430cix,,176,577,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_210,00017431cix,,177,577,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_PO_Dwr_Cyl,Drawer_Acc [1]_310,00017432cix,,305,577,0,1,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_PO_Dwr_Cyl,Upper Strip 1 [1]10,00017433cix,,1820,59,0,1,ply18,18,,,,
B134_UE,Kit_sink_base,Top11,00017434cix,,562,74,0,1,L_F,19,5_Colour,5_Dado,,
B134_UE,Kit_sink_base,Bottom11,00017435cix,,562,74,0,1,L_F,19,5_Colour,5_Dado,,
B134_UE,Kit_sink_base,Left Side11,00017436cix,,614,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
B134_UE,Kit_sink_base,Right Side11,00017437cix,,614,74,0,1,L_F,19,5_Colour,5_Dado,5_white,5_white
B134_UE,Kit_sink_base,Door-std (single) [1]11,00017438cix,,669,594,1,1,wenge_18_ply,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_sink_base,Upper Strip 1 [1]11,00017439cix,,672,60,0,1,L_F,19,,,,
B134_UE,Kit_Wa_Left_Gl_Dr,Top12,00017440cix,,596.5,277.5,0,1,ply18,18,5_white,,,5_white
B134_UE,Kit_Wa_Left_Gl_Dr,Bottom12,00017441cix,,596.5,277.5,0,1,ply18,18,5_white,,,5_white
B134_UE,Kit_Wa_Left_Gl_Dr,Left Side12,00017442cix,,664,277.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_Wa_Left_Gl_Dr,Right Side12,00017443cix,,749,299,1,1,wenge_18_ply,18,5_white,5_Dado,5_white,5_white
B134_UE,Kit_Wa_Left_Gl_Dr,Back12,00017444cix,,700,557,0,1,ply_7,7,,,,
B134_UE,Kit_Wa_Left_Gl_Dr,Mobile Shelve [1]12,00017445cix,,528,277.5,0,1,ply18,18,5_white,,,
B134_UE,Kit_Wa_Left_Gl_Dr,Door-std (single) [1 2]_112,00017446cix,,218.5,433,0,2,Glass_frosted,4,,,,
B134_UE,Kit_Wa_Left_Gl_Dr,Door-std (single) [1 2]_212,00017447cix,,344.5,559,0,2,White_HG,18,2_Colour,2_Colour,2_Colour,2_Colour
B134_UE,Kit_Wa_Left_Gl_Dr,Plinth 1 [1]12,00017448cix,,597,50,1,1,wenge_18_ply,18,,,,
B134_UE,Kit_wall_1Dr,Top13,00017449cix,,581.5,282.5,0,1,ply18,18,5_white,,5_white,
B134_UE,Kit_wall_1Dr,Bottom13,00017450cix,,581.5,282.5,0,1,ply18,18,5_white,,5_white,
